elapsed_s,joint1_pos_rad,joint2_pos_rad,joint3_pos_rad,joint4_pos_rad,joint5_pos_rad,joint6_pos_rad,joint7_pos_rad,joint1_vel_rad_s,joint2_vel_rad_s,joint3_vel_rad_s,joint4_vel_rad_s,joint5_vel_rad_s,joint6_vel_rad_s,joint7_vel_rad_s,joint1_effort,joint2_effort,joint3_effort,joint4_effort,joint5_effort,joint6_effort,joint7_effort
53.414681139,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.501825333,-0.148272589,-1.019243598,-0.000080639
53.419747402,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.487499237,-0.148272589,-1.019243598,-0.000080639
53.424814623,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.487499237,-0.148272589,-1.019243598,-0.000080639
53.429882523,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.487499237,-0.148272589,-1.019243598,-0.000080639
53.434949857,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.487499237,-0.148272589,-1.019243598,-0.000080639
53.440019042,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.487499237,-0.148272589,-1.019243598,-0.000080639
53.445087413,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.487499237,-0.148272589,-1.019243598,-0.000080639
53.450154413,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.487499237,-0.148272589,-1.019243598,-0.000080639
53.455222140,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.487499237,-0.148272589,-1.019243598,-0.000080639
53.460292894,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.487499237,-0.148272589,-1.019243598,-0.000080639
53.465361919,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.487499237,-0.148272589,-1.019243598,-0.000080639
53.470428702,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.487499237,-0.148272589,-1.019243598,-0.000080639
53.475496230,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.487499237,-0.148272589,-1.019243598,-0.000080639
53.480562957,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.473175049,-0.148272589,-1.019243598,-0.000080639
53.485632793,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.458850861,-0.148272589,-1.019243598,-0.000080639
53.490704414,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.458850861,-0.148272589,-1.019243598,-0.000080639
53.495774792,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.458850861,-0.148272589,-1.019243598,-0.000080639
53.500842979,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.473175049,-0.148272589,-1.019243598,-0.000080639
53.505913031,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.487499237,-0.148272589,-1.019243598,-0.000080639
53.510982251,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.473175049,-0.148272589,-1.019243598,-0.000080639
53.516049477,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.473175049,-0.148272589,-1.019243598,-0.000080639
53.521116730,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.458850861,-0.148272589,-1.019243598,-0.000080639
53.526184329,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.444524765,-0.148272589,-1.019243598,-0.000080639
53.531253769,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.444524765,-0.148272589,-1.019243598,-0.000080639
53.536324895,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.541395816,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.546471709,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.444524765,-0.148272589,-1.019243598,-0.000080639
53.551539073,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.444524765,-0.148272589,-1.019243598,-0.000080639
53.556605287,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.444524765,-0.148272589,-1.019243598,-0.000080639
53.561673892,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.444524765,-0.148272589,-1.019243598,-0.000080639
53.566741365,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.571808608,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.576876502,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.581944348,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.587011855,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.592079459,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.597148957,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.602216213,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.607283467,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.612353646,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.617424627,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.622493111,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.627560858,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.632630411,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.637698604,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.642767118,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.647834041,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.652904290,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.657975270,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.663042111,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.668107050,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.673174584,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.678260013,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.683331653,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.688402412,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.693472367,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.698541330,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.703611225,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.708680399,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.713748986,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.430200577,-0.148272589,-1.019243598,-0.000080639
53.718815913,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.415874481,-0.148272589,-1.019243598,-0.000080639
53.723882463,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.401550293,-0.148272589,-1.019243598,-0.000080639
53.728950981,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.401550293,-0.148272589,-1.019243598,-0.000080639
53.734020463,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.401550293,-0.148272589,-1.019243598,-0.000080639
53.739094805,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.401550293,-0.148272589,-1.019243598,-0.000080639
53.744527983,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.401550293,-0.148272589,-1.019243598,-0.000080639
53.749597082,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.401550293,-0.148272589,-1.019243598,-0.000080639
53.754665303,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.387224197,-0.148272589,-1.019243598,-0.000080639
53.759735263,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.387224197,-0.148272589,-1.019243598,-0.000080639
53.764803416,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.387224197,-0.148272589,-1.019243598,-0.000080639
53.769870167,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.372900009,-0.148272589,-1.019243598,-0.000080639
53.774935829,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.372900009,-0.148272589,-1.019243598,-0.000080639
53.779996830,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.372900009,-0.148272589,-1.019243598,-0.000080639
53.785070914,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.372900009,-0.148272589,-1.019243598,-0.000080639
53.790138868,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.372900009,-0.148272589,-1.019243598,-0.000080639
53.795201057,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.372900009,-0.148272589,-1.019243598,-0.000080639
53.800261114,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.372900009,-0.148272589,-1.019243598,-0.000080639
53.805317890,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.372900009,-0.148272589,-1.019243598,-0.000080639
53.810378674,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.372900009,-0.148272589,-1.019243598,-0.000080639
53.815437923,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.372900009,-0.148272589,-1.019243598,-0.000080639
53.820496042,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.372900009,-0.148272589,-1.019243598,-0.000080639
53.825557130,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.358575821,-0.148272589,-1.019243598,-0.000080639
53.830617276,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.358575821,-0.148272589,-1.019243598,-0.000080639
53.835674671,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.358575821,-0.148272589,-1.019243598,-0.000080639
53.840736259,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.358575821,-0.148272589,-1.019243598,-0.000080639
53.845794712,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.372900009,-0.148272589,-1.019243598,-0.000080639
53.850852796,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.372900009,-0.148272589,-1.019243598,-0.000080639
53.855929451,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.358575821,-0.148272589,-1.019243598,-0.000080639
53.861004743,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.344249725,-0.148272589,-1.019243598,-0.000080639
53.866084834,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.344249725,-0.148272589,-1.019243598,-0.000080639
53.871165597,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.344249725,-0.148272589,-1.019243598,-0.000080639
53.876241134,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.344249725,-0.148272589,-1.019243598,-0.000080639
53.881300236,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.344249725,-0.148272589,-1.019243598,-0.000080639
53.886359478,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.329925537,-0.148272589,-1.019243598,-0.000080639
53.891417721,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.329925537,-0.148272589,-1.019243598,-0.000080639
53.896475787,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.329925537,-0.148272589,-1.019243598,-0.000080639
53.901533673,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.329925537,-0.148272589,-1.019243598,-0.000080639
53.906591382,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.329925537,-0.148272589,-1.019243598,-0.000080639
53.911648889,-0.000026845,-0.522544801,0.000011505,0.776832819,0.000011505,1.312796116,0.000011505,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-5.111024380,0.420750469,21.315599442,-0.148272589,-1.019243598,-0.000080639
